resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
2026,102,14,7,14,6,6,6,6,8,66,81:39.301,4899344,54,8,1:11.885,205.00885187031906,1
2027,102,7,4,7,6,7,7,7,6,55,70:06.876,4206307,13,8,1:19.858,222.89308438496425,1
2028,102,12,6,12,6,8,8,8,4,52,70:07.694,4207587,15,3,1:19.576,204.79773372318286,1
2029,102,5,3,5,6,9,9,9,2,66,68:05.465,4085870,40,6,1:17.161,159.89160103930755,1
2030,102,2,1,2,20,10,10,10,1,59,85:51.792,5151215,19,7,1:19.749,209.59921801719295,1
2031,102,3,2,3,3,11,11,11,0,68,84:51.277,5091441,13,8,1:24.781,208.38847244349216,1
2032,102,19,10,19,16,12,12,12,0,69,76:16.018,4576584,14,12,1:15.092,196.67804473965796,1
2033,102,17,9,17,8,13,13,13,0,57,81:21.487,4881212,39,10,1:16.723,213.42924968245603,1
2034,102,13,7,13,10,14,14,14,0,52,87:26.918,5246837,31,14,1:20.684,215.79464249264015,1
2035,102,15,8,15,11,15,15,15,0,57,85:47.301,5147050,49,14,1:15.502,227.14827183554402,1
2036,102,16,8,16,15,16,16,16,0,67,75:14.188,4514724,53,10,1:11.779,162.03877890837853,1
2037,102,18,9,18,1,17,17,17,0,62,91:02.373,5462533,25,18,1:20.011,215.6977737498837,1
2038,102,8,4,8,20,18,18,18,0,53,63:38.235,3818984,54,2,1:13.370,224.07208789563805,1
2039,102,9,5,9,18,19,19,19,0,53,75:24.407,4524294,10,1,1:15.063,180.38907345767393,1
2040,102,20,10,20,16,20,20,20,0,66,91:50.791,5510046,43,4,1:22.738,193.9237040419581,1
2041,103,2,1,2,16,1,1,1,25,67,86:32.113,5192241,32,13,1:19.309,185.16857482212984,1
2042,103,1,1,1,16,2,2,2,18,63,65:49.383,3949085,11,19,1:06.298,238.5129735174811,1
2043,103,11,6,11,15,3,3,3,15,56,77:59.462,4679802,39,8,1:14.285,207.78805921177852,1
2044,103,10,5,10,4,4,4,4,12,51,85:30.020,5130799,47,11,1:16.992,192.23814299437674,1
2045,103,3,2,3,11,5,5,5,10,68,81:48.629,4908354,10,17,1:30.935,185.96447706985748,1
2046,103,6,3,6,19,6,6,6,8,60,87:00.654,5220233,17,14,1:27.096,209.1193679976118,1
2047,103,5,3,5,18,7,7,7,6,56,65:24.499,3924386,36,12,1:16.851,199.5195374526906,1
2048,103,7,4,7,10,8,8,8,4,68,87:00.146,5220063,53,12,1:15.744,228.1416966704487,1
2049,103,4,2,4,1,9,9,9,2,65,66:02.704,3962125,22,3,1:14.139,205.11555128570544,1
2050,103,15,8,15,4,10,10,10,1,51,86:54.789,5214171,31,9,1:29.350,204.46498837616085,1
2051,103,13,7,13,18,11,11,11,0,58,72:54.750,4374044,41,10,1:24.536,211.09464433978388,1
2052,103,14,7,14,9,12,12,12,0,56,76:25.326,4585083,43,19,1:24.275,193.1599146344855,1
2053,103,17,9,17,5,13,13,13,0,64,89:04.757,5344165,57,4,1:22.845,190.1217705772624,1
2054,103,12,6,12,9,14,14,14,0,51,84:14.362,5054607,24,3,1:17.215,217.0403006981699,1
2055,103,18,9,18,6,15,15,15,0,67,74:04.341,4444808,27,19,1:22.577,220.93758064646576,1
2056,103,16,8,16,13,16,16,16,0,53,76:02.356,4562422,39,18,1:18.667,210.64323130489635,1
2057,103,9,5,9,13,17,17,17,0,62,71:46.016,4306150,49,4,1:21.022,218.45163926922328,1
2058,103,8,4,8,13,18,18,18,0,54,84:01.964,5041612,28,11,1:18.456,213.07127047417325,1
2059,103,19,10,19,9,19,19,19,0,59,76:10.091,4570703,22,20,1:14.243,205.57736839116154,1
2060,103,20,10,20,15,20,20,20,0,68,81:28.109,4888032,57,14,1:27.700,190.7040068496098,1
2061,104,2,1,2,3,1,1,1,25,56,87:27.832,5247943,20,2,1:24.964,175.0734104450315,1
2062,104,5,3,5,16,2,2,2,18,64,83:45.414,5025795,44,6,1:21.744,206.71393164309484,1
2063,104,15,8,15,7,3,3,3,15,54,92:02.633,5522688,38,8,1:29.775,165.98651990536067,1
2064,104,4,2,4,4,4,4,4,12,59,73:50.543,4430575,54,4,1:19.541,160.95721664481192,1
2065,104,3,2,3,10,5,5,5,10,62,75:58.454,4558100,19,4,1:15.186,215.17512385312077,1
2066,104,7,4,7,6,6,6,6,8,58,80:40.923,4840250,22,7,1:10.305,187.86229476565774,1
2067,104,11,6,11,8,7,7,7,6,64,84:49.050,5089364,50,6,1:22.022,193.48376435020532,1
2068,104,1,1,1,9,8,8,8,4,66,87:50.076,5270164,41,17,1:29.434,211.39105373729618,1
2069,104,6,3,6,8,9,9,9,2,67,76:00.675,4560842,40,1,1:24.750,201.87876692887463,1
2070,104,18,9,18,10,10,10,10,1,64,93:39.514,5619810,11,5,1:21.695,222.83661855472468,1
2071,104,19,10,19,3,11,11,11,0,65,82:09.665,4929286,23,12,1:20.499,225.7338369956723,1
2072,104,12,6,12,9,12,12,12,0,53,84:00.071,5040182,19,15,1:18.502,200.28121474375916,1
2073,104,9,5,9,13,13,13,13,0,68,79:50.042,4790149,53,3,1:22.705,186.54025561669488,1
2074,104,8,4,8,15,14,14,14,0,65,82:37.824,4957144,45,6,1:16.209,189.31598365795298,1
2075,104,10,5,10,6,15,15,15,0,64,89:28.849,5368979,47,13,1:22.535,239.1607482558834,1
2076,104,20,10,20,11,16,16,16,0,55,71:50.976,4310378,13,14,1:18.541,243.49675414126364,1
2077,104,13,7,13,5,17,17,17,0,53,61:51.713,3711368,29,3,1:12.495,182.41428402270708,1
2078,104,16,8,16,10,18,18,18,0,69,83:37.021,5017928,59,16,1:18.628,190.18210527867703,1
2079,104,14,7,14,10,19,19,19,0,68,92:16.871,5536836,36,19,1:23.420,190.40474368390642,1
2080,104,17,9,17,2,20,20,20,0,58,84:39.609,5079678,59,12,1:26.686,177.7816601940652,1
2081,105,5,3,5,16,1,1,1,25,63,83:06.774,4986429,41,16,1:20.246,195.9627410513411,1
2082,105,2,1,2,12,2,2,2,18,52,77:35.986,4655063,55,19,1:23.042,223.2895169410001,1
2083,105,1,1,1,7,3,3,3,15,66,73:53.847,4433908,41,8,1:15.112,200.37032346385615,1
2084,105,4,2,4,5,4,4,4,12,55,91:52.339,5512101,41,14,1:22.107,234.33691861104393,1
2085,105,6,3,6,15,5,5,5,10,69,62:22.735,3742428,31,8,1:14.860,167.55668861583774,1
2086,105,3,2,3,2,6,6,6,8,65,70:25.941,4225231,25,11,1:21.891,212.6365623553942,1
2087,105,11,6,11,5,7,7,7,6,52,91:15.773,5475342,32,14,1:25.823,209.92801993957391,1
2088,105,12,6,12,14,8,8,8,4,66,73:57.138,4437036,10,10,1:22.808,250.94678419597346,1
2089,105,7,4,7,1,9,9,9,2,50,62:45.376,3765426,42,12,1:13.102,216.36793268643262,1
2090,105,8,4,8,1,10,10,10,1,55,84:54.653,5094775,35,14,1:19.297,201.59713671538609,1
2091,105,18,9,18,19,11,11,11,0,58,88:55.354,5335004,13,13,1:27.553,195.18159429734482,1
2092,105,9,5,9,19,12,12,12,0,59,72:02.885,4322740,14,5,1:15.100,235.65240406840968,1
2093,105,16,8,16,15,13,13,13,0,58,76:24.412,4584923,23,6,1:19.829,191.09590986246,1
2094,105,10,5,10,5,14,14,14,0,66,68:47.809,4127666,23,18,1:20.800,225.6395672475337,1
2095,105,20,10,20,16,15,15,15,0,54,94:30.086,5670249,51,17,1:31.123,248.43179284720733,1
2096,105,19,10,19,7,16,16,16,0,59,68:35.726,4115938,33,4,1:17.243,161.99398331165264,1
2097,105,15,8,15,7,17,17,17,0,57,79:03.524,4743706,46,18,1:23.599,201.4859792554943,1
2098,105,13,7,13,6,18,18,18,0,52,92:18.528,5538385,54,6,1:23.123,219.61399902454764,1
2099,105,14,7,14,3,19,19,19,0,61,95:00.696,5700439,38,6,1:26.148,180.99916239468368,1
2100,105,17,9,17,5,20,20,20,0,56,74:36.034,4476670,45,15,1:24.219,177.04825942631766,1
2101,106,6,3,6,8,1,1,1,25,51,85:35.985,5135031,28,10,1:21.155,148.40517515002654,1
2102,106,3,2,3,16,2,2,2,18,54,79:12.270,4752163,55,9,1:21.927,182.75156560529106,1
2103,106,11,6,11,4,3,3,3,15,53,74:20.851,4460664,36,7,1:16.942,204.13765059513582,1
2104,106,2,1,2,7,4,4,4,12,68,92:57.027,5577032,19,13,1:23.961,217.91764561074572,1
2105,106,5,3,5,5,5,5,5,10,55,76:54.610,4614044,10,3,1:16.450,212.63974266347887,1
2106,106,1,1,1,11,6,6,6,8,67,84:04.643,5044164,33,11,1:18.645,158.94000390625598,1
2107,106,19,10,19,8,7,7,7,6,61,77:31.350,4651046,36,15,1:20.408,172.29536678432495,1
2108,106,13,7,13,20,8,8,8,4,61,76:36.176,4596626,52,4,1:22.530,203.94736924469382,1
2109,106,10,5,10,1,9,9,9,2,59,85:56.987,5156101,24,15,1:28.120,211.11974867380277,1
2110,106,9,5,9,4,10,10,10,1,67,76:04.136,4564005,11,2,1:12.657,221.1070613494209,1
2111,106,4,2,4,5,11,11,11,0,61,65:15.156,3915125,37,16,1:16.077,211.50762530367712,1
2112,106,14,7,14,20,12,12,12,0,58,71:02.691,4262651,40,19,1:20.993,196.2188415829525,1
2113,106,12,6,12,3,13,13,13,0,62,82:35.801,4955580,22,8,1:21.430,214.76035501634797,1
2114,106,16,8,16,7,14,14,14,0,63,72:04.334,4324742,18,20,1:23.426,229.26572861687828,1
2115,106,15,8,15,13,15,15,15,0,60,86:51.640,5211689,47,2,1:17.396,204.77116141279095,1
2116,106,17,9,17,8,16,16,16,0,63,66:34.215,3994449,57,4,1:19.830,199.68905692712852,1
2117,106,18,9,18,15,17,17,17,0,52,73:03.093,4383160,45,18,1:15.493,205.0317583599769,1
2118,106,20,10,20,9,18,18,18,0,57,73:03.671,4383154,26,9,1:11.940,193.82475844577885,1
2119,106,7,4,7,7,19,19,19,0,61,85:57.697,5157744,11,18,1:15.785,239.32068564929213,1
2120,106,8,4,8,7,20,20,20,0,58,79:36.487,4776678,50,7,1:15.370,167.7966040401313,1
2121,107,1,1,1,13,1,1,1,25,65,76:56.626,4616760,23,8,1:19.501,203.86044265435885,1
2122,107,12,6,12,18,2,2,2,18,65,72:59.653,4379502,25,17,1:24.799,219.59981325595666,1
2123,107,14,7,14,14,3,3,3,15,54,70:54.675,4254888,42,14,1:20.031,198.50437406697384,1
2124,107,6,3,6,3,4,4,4,12,57,78:31.297,4711776,17,14,1:19.511,217.48832295965465,1
2125,107,4,2,4,3,5,5,5,10,63,70:39.909,4239423,57,5,1:19.639,170.910392814252,1
2126,107,2,1,2,9,6,6,6,8,56,86:54.716,5214261,32,8,1:21.331,237.79627807787688,1
2127,107,3,2,3,5,7,7,7,6,50,70:37.350,4237250,55,9,1:17.017,185.35085633939406,1
2128,107,17,9,17,19,8,8,8,4,54,76:13.269,4573921,48,4,1:20.029,186.66709614084044,1
2129,107,8,4,8,16,9,9,9,2,56,88:47.681,5327192,19,4,1:24.171,197.86998433118606,1
2130,107,10,5,10,16,10,10,10,1,54,79:55.572,4795060,35,7,1:24.254,183.23621729147627,1
2131,107,5,3,5,20,11,11,11,0,58,80:15.593,4815424,47,20,1:21.517,246.33907793159116,1
2132,107,9,5,9,11,12,12,12,0,63,79:10.568,4750458,28,10,1:17.690,186.72286129415969,1
2133,107,19,10,19,4,13,13,13,0,56,78:55.197,4735358,24,6,1:13.550,211.58866185931126,1
2134,107,18,9,18,2,14,14,14,0,52,88:11.556,5291809,18,19,1:25.241,204.80048349771084,1
2135,107,16,8,16,3,15,15,15,0,56,82:47.232,4967799,46,4,1:15.767,196.55612409374726,1
2136,107,7,4,7,10,16,16,16,0,50,78:14.570,4694225,29,1,1:22.242,214.6992963150397,1
2137,107,13,7,13,1,17,17,17,0,63,85:52.389,5152210,58,4,1:18.805,184.79743173565055,1
2138,107,11,6,11,3,18,18,18,0,55,95:56.787,5756283,56,14,1:27.140,204.2531016343978,1
2139,107,20,10,20,11,19,19,19,0,51,61:28.509,3688144,25,19,1:09.286,227.06870125815502,1
2140,107,15,8,15,4,20,20,20,0,65,82:59.411,4979301,25,7,1:21.344,166.02461387083375,1
2141,108,1,1,1,15,1,1,1,25,67,73:10.043,4390693,39,13,1:24.608,222.20997974471558,1
2142,108,4,2,4,11,2,2,2,18,66,67:06.720,4026831,43,1,1:14.899,217.61029148392956,1
2143,108,6,3,6,13,3,3,3,15,64,78:17.937,4697080,12,20,1:25.680,224.8946233486085,1
2144,108,5,3,5,8,4,4,4,12,66,79:06.181,4746038,46,8,1:17.209,249.67531985175015,1
2145,108,10,5,10,15,5,5,5,10,55,74:49.882,4489464,26,10,1:16.292,202.8642616641226,1
2146,108,2,1,2,1,6,6,6,8,51,72:07.484,4327747,28,15,1:20.768,221.34617134216438,1
2147,108,12,6,12,4,7,7,7,6,62,70:31.296,4231315,12,16,1:12.853,208.96323741261534,1
2148,108,11,6,11,16,8,8,8,4,67,96:22.239,5782852,56,2,1:27.444,200.82521047117706,1
2149,108,14,7,14,17,9,9,9,2,59,87:16.051,5236462,38,9,1:21.303,195.28755220814938,1
2150,108,18,9,18,17,10,10,10,1,54,81:24.518,4884473,39,13,1:27.337,231.56673390677403,1
2151,108,3,2,3,16,11,11,11,0,50,72:59.600,4379064,25,2,1:16.961,247.0170405246925,1
2152,108,9,5,9,18,12,12,12,0,54,89:48.238,5388615,49,6,1:19.331,223.20199585147148,1
2153,108,20,10,20,17,13,13,13,0,67,80:47.975,4847207,13,18,1:22.258,223.74722438677182,1
2154,108,13,7,13,6,14,14,14,0,51,69:09.065,4149947,25,13,1:18.276,203.64269742022353,1
2155,108,19,10,19,4,15,15,15,0,64,70:47.433,4247790,12,7,1:21.327,208.33107523258096,1
2156,108,17,9,17,20,16,16,16,0,61,79:31.068,4771220,42,14,1:22.152,187.84596162731532,1
2157,108,8,4,8,10,17,17,17,0,59,86:15.855,5175090,44,6,1:20.196,203.07527659089413,1
2158,108,16,8,16,9,18,18,18,0,52,79:47.931,4787381,23,6,1:18.031,189.5421167541335,1
2159,108,7,4,7,6,19,19,19,0,54,65:34.466,3934608,23,4,1:12.868,210.57090187577927,1
2160,108,15,8,15,20,20,20,20,0,61,66:12.879,3972832,26,4,1:17.013,204.44929724684945,1
2161,109,1,1,1,4,1,1,1,25,61,68:11.807,4091497,37,13,1:17.391,202.52336268854006,1
2162,109,6,3,6,14,2,2,2,18,58,87:13.516,5233340,56,8,1:21.086,209.28129335410347,1
2163,109,4,2,4,20,3,3,3,15,52,80:06.342,4806739,49,13,1:22.391,183.59157030618167,1
2164,109,11,6,11,5,4,4,4,12,57,74:48.003,4488901,50,14,1:17.530,227.97064489356137,1
2165,109,3,2,3,11,5,5,5,10,65,66:36.195,3996036,38,7,1:19.043,205.63968485388847,1
2166,109,2,1,2,14,6,6,6,8,64,85:08.756,5108834,31,5,1:29.270,193.8806300570956,1
2167,109,19,10,19,7,7,7,7,6,69,67:10.752,4030257,50,9,1:17.626,164.78727113324993,1
2168,109,12,6,12,17,8,8,8,4,63,71:54.142,4314629,14,17,1:26.148,170.59747514296026,1
2169,109,8,4,8,17,9,9,9,2,50,80:48.548,4848316,57,7,1:22.075,197.41794583052553,1
2170,109,5,3,5,1,10,10,10,1,50,78:52.898,4732331,21,13,1:17.700,227.79970086544807,1
2171,109,18,9,18,6,11,11,11,0,54,71:46.793,4306572,13,6,1:26.674,184.26311206245643,1
2172,109,10,5,10,1,12,12,12,0,53,86:04.790,5164117,44,10,1:14.661,216.93103350797108,1
2173,109,7,4,7,19,13,13,13,0,50,69:52.303,4192580,28,20,1:19.212,202.84460968413737,1
2174,109,16,8,16,2,14,14,14,0,50,68:48.303,4128226,34,2,1:16.921,233.38766919095295,1
2175,109,9,5,9,10,15,15,15,0,61,80:50.939,4850567,29,7,1:15.538,191.11665157272571,1
2176,109,15,8,15,11,16,16,16,0,51,101:23.919,6083111,25,12,1:28.399,223.62960131167975,1
2177,109,14,7,14,13,17,17,17,0,68,75:50.398,4550907,42,17,1:17.691,223.13056171960187,1
2178,109,20,10,20,2,18,18,18,0,67,65:53.470,3953802,28,7,1:16.418,177.38686978908504,1
2179,109,17,9,17,19,19,19,19,0,58,93:10.975,5590835,47,12,1:21.827,189.2390170101003,1
2180,109,13,7,13,13,20,20,20,0,69,76:18.166,4578105,21,4,1:24.605,213.36344576357945,1
2181,110,12,6,12,17,1,1,1,25,66,68:13.340,4093741,46,13,1:17.930,186.27347603152944,1
2182,110,2,1,2,1,2,2,2,18,67,80:38.560,4838567,50,20,1:20.326,194.25256720604406,1
2183,110,5,3,5,13,3,3,3,15,64,76:40.790,4600332,41,17,1:14.720,196.1416565493989,1
2184,110,4,2,4,3,4,4,4,12,56,83:14.088,4994287,20,17,1:19.910,198.6608133219715,1
2185,110,10,5,10,15,5,5,5,10,55,89:05.462,5345340,18,5,1:23.210,195.31007681441238,1
2186,110,1,1,1,13,6,6,6,8,67,82:52.883,4972965,58,15,1:32.365,197.9907676630115,1
2187,110,8,4,8,9,7,7,7,6,50,76:24.204,4584707,44,6,1:20.304,214.85990821878303,1
2188,110,11,6,11,10,8,8,8,4,67,67:22.341,4042442,35,14,1:20.951,216.81637811351422,1
2189,110,3,2,3,4,9,9,9,2,69,90:17.790,5417300,11,7,1:20.710,175.5044734201002,1
2190,110,9,5,9,1,10,10,10,1,62,97:28.793,5848704,28,16,1:27.617,195.37163877590015,1
2191,110,14,7,14,9,11,11,11,0,60,88:19.322,5299587,49,12,1:24.802,206.06307656752546,1
2192,110,13,7,13,14,12,12,12,0,61,73:06.704,4386465,36,5,1:18.571,174.02516626779015,1
2193,110,6,3,6,3,13,13,13,0,59,87:42.927,5262507,28,7,1:19.147,233.45427661017473,1
2194,110,18,9,18,10,14,14,14,0,61,84:34.526,5074176,47,19,1:23.829,190.27969478913502,1
2195,110,16,8,16,19,15,15,15,0,53,93:48.475,5628248,29,5,1:22.422,209.35097144946175,1
2196,110,17,9,17,5,16,16,16,0,69,60:16.479,3616743,56,18,1:09.719,200.88399836696513,1
2197,110,15,8,15,17,17,17,17,0,64,79:49.600,4789240,16,6,1:19.494,228.47268712598347,1
2198,110,7,4,7,3,18,18,18,0,55,73:59.147,4439263,50,1,1:16.104,233.82511708631606,1
2199,110,20,10,20,5,19,19,19,0,66,86:11.925,5171324,26,6,1:19.953,224.7688206449847,1
2200,110,19,10,19,13,20,20,20,0,65,61:29.895,3689160,43,19,1:13.118,201.6008253843052,1
2201,111,1,1,1,16,1,1,1,25,50,82:41.341,4961819,50,6,1:24.558,198.97587351995674,1
2202,111,2,1,2,13,2,2,2,18,68,91:59.444,5519589,29,4,1:24.595,195.5000414337756,1
2203,111,6,3,6,11,3,3,3,15,60,74:16.834,4456904,33,17,1:09.356,221.2347702241496,1
2204,111,4,2,4,8,4,4,4,12,61,79:08.719,4748888,41,2,1:17.802,177.9949655439807,1
2205,111,7,4,7,17,5,5,5,10,51,73:57.327,4437593,55,6,1:20.904,198.92074679870532,1
2206,111,12,6,12,15,6,6,6,8,53,85:04.642,5104444,32,14,1:13.584,204.20307997201328,1
2207,111,10,5,10,16,7,7,7,6,52,87:19.225,5239466,11,10,1:18.479,182.23697410157777,1
2208,111,5,3,5,11,8,8,8,4,56,94:43.018,5683375,34,7,1:24.734,219.97638414496103,1
2209,111,11,6,11,18,9,9,9,2,53,88:00.451,5280848,33,13,1:23.630,168.5024002507453,1
2210,111,3,2,3,5,10,10,10,1,52,90:58.285,5458674,37,19,1:19.108,216.28790058957708,1
2211,111,14,7,14,7,11,11,11,0,58,76:09.507,4569051,21,10,1:29.026,197.41840023906295,1
2212,111,9,5,9,3,12,12,12,0,57,83:57.325,5037996,38,19,1:18.656,164.42677759279016,1
2213,111,16,8,16,12,13,13,13,0,51,78:34.457,4714731,30,1,1:19.480,171.65950527812075,1
2214,111,17,9,17,7,14,14,14,0,65,67:08.415,4028126,25,13,1:09.297,194.34110049271283,1
2215,111,13,7,13,11,15,15,15,0,64,81:05.905,4865369,51,9,1:18.248,227.8686305778231,1
2216,111,20,10,20,17,16,16,16,0,64,78:55.632,4735605,44,5,1:17.955,173.1937546215819,1
2217,111,19,10,19,7,17,17,17,0,62,87:43.981,5263259,39,5,1:17.271,203.76880160841515,1
2218,111,18,9,18,6,18,18,18,0,53,86:05.952,5165321,42,17,1:15.424,191.7254935482075,1
2219,111,15,8,15,13,19,19,19,0,69,75:59.528,4559014,41,15,1:24.277,218.7525949436096,1
2220,111,8,4,8,20,20,20,20,0,62,75:40.689,4540445,33,15,1:22.558,207.5603129552044,1
2221,112,6,3,6,14,1,1,1,25,58,81:51.418,4911028,47,3,1:20.160,166.5192999048485,1
2222,112,2,1,2,14,2,2,2,18,69,75:02.577,4502014,53,10,1:26.588,198.57687936408544,1
2223,112,5,3,5,1,3,3,3,15,60,90:02.793,5402523,57,19,1:19.338,199.50778372056917,1
2224,112,4,2,4,17,4,4,4,12,54,94:00.623,5640049,33,14,1:24.626,219.90035159231778,1
2225,112,9,5,9,20,5,5,5,10,60,75:39.638,4539186,48,1,1:14.079,170.84065815625286,1
2226,112,1,1,1,5,6,6,6,8,69,87:28.839,5248685,30,1,1:30.102,188.11896970873508,1
2227,112,3,2,3,11,7,7,7,6,67,80:52.190,4852230,39,1,1:26.683,194.56639310661296,1
2228,112,17,9,17,6,8,8,8,4,54,74:29.092,4469194,20,20,1:24.182,227.84962937740693,1
2229,112,8,4,8,10,9,9,9,2,50,80:36.524,4836301,47,20,1:18.747,208.0086398771256,1
2230,112,12,6,12,5,10,10,10,1,51,82:26.090,4946923,37,11,1:18.953,218.1752296022886,1
2231,112,14,7,14,9,11,11,11,0,62,84:51.329,5091179,58,17,1:18.425,193.55961700273883,1
2232,112,19,10,19,19,12,12,12,0,67,88:30.397,5310192,19,1,1:19.776,181.109410846014,1
2233,112,10,5,10,11,13,13,13,0,58,90:53.870,5453908,31,1,1:23.616,222.88185389082588,1
2234,112,13,7,13,14,14,14,14,0,60,83:49.151,5029770,45,19,1:15.972,179.73512420895244,1
2235,112,20,10,20,7,15,15,15,0,50,88:09.514,5289840,37,1,1:18.125,215.29970083527945,1
2236,112,16,8,16,12,16,16,16,0,68,86:40.397,5200688,12,19,1:20.736,195.70610905226326,1
2237,112,15,8,15,3,17,17,17,0,65,73:37.711,4417375,12,5,1:20.852,204.83829968642996,1
2238,112,18,9,18,20,18,18,18,0,69,70:30.449,4230903,16,1,1:18.820,191.11581251848185,1
2239,112,7,4,7,18,19,19,19,0,60,86:03.309,5163689,38,19,1:24.280,200.26763819573674,1
2240,112,11,6,11,2,20,20,20,0,58,87:24.327,5244331,30,14,1:17.797,193.6214005409995,1
2241,113,1,1,1,7,1,1,1,25,55,80:29.727,4829147,17,2,1:16.826,202.38672758052297,1
2242,113,5,3,5,7,2,2,2,18,52,86:39.499,5199032,31,6,1:22.116,203.4309010112664,1
2243,113,2,1,2,5,3,3,3,15,61,76:26.488,4586353,38,11,1:21.739,211.3461125058452,1
2244,113,6,3,6,1,4,4,4,12,62,76:07.527,4567765,46,19,1:21.664,190.92864515875485,1
2245,113,7,4,7,18,5,5,5,10,59,87:02.185,5222445,26,19,1:25.287,213.22370949632008,1
2246,113,11,6,11,11,6,6,6,8,56,90:55.321,5455096,18,18,1:25.812,198.87828547442652,1
2247,113,12,6,12,1,7,7,7,6,54,89:10.381,5350306,29,14,1:17.474,191.74690158389146,1
2248,113,14,7,14,13,8,8,8,4,61,92:54.494,5574117,33,4,1:23.872,202.52401011154592,1
2249,113,8,4,8,16,9,9,9,2,56,85:18.806,5118892,31,9,1:19.286,200.45004355119963,1
2250,113,20,10,20,19,10,10,10,1,64,80:54.113,4854853,17,6,1:19.120,213.74280612005958,1
2251,113,4,2,4,5,11,11,11,0,69,70:29.203,4229545,47,16,1:22.356,215.02181086007266,1
2252,113,10,5,10,13,12,12,12,0,57,81:12.778,4872840,33,19,1:31.854,194.3510299687961,1
2253,113,19,10,19,2,13,13,13,0,52,63:55.334,3835341,16,3,1:13.639,218.33858907743678,1
2254,113,3,2,3,20,14,14,14,0,61,63:03.372,3783387,48,1,1:14.717,214.4946963873417,1
2255,113,13,7,13,20,15,15,15,0,64,88:55.933,5335790,59,13,1:28.622,184.78576691934282,1
2256,113,9,5,9,10,16,16,16,0,67,73:02.953,4382169,35,8,1:27.043,191.80012083968094,1
2257,113,18,9,18,17,17,17,17,0,64,63:04.675,3784518,22,17,1:10.012,190.78314642100233,1
2258,113,17,9,17,18,18,18,18,0,59,90:46.221,5446153,46,11,1:20.128,170.99163517535794,1
2259,113,15,8,15,14,19,19,19,0,64,90:35.815,5435808,37,4,1:24.146,194.52805594622035,1
2260,113,16,8,16,16,20,20,20,0,52,71:38.455,4298971,14,5,1:18.459,198.41902990535758,1
2261,114,6,3,6,8,1,1,1,25,52,75:30.212,4530631,14,7,1:25.894,213.76216048808539,1
2262,114,2,1,2,18,2,2,2,18,62,93:26.485,5606837,54,1,1:28.682,187.7279949631489,1
2263,114,1,1,1,5,3,3,3,15,65,88:39.765,5319290,32,16,1:21.538,205.5962370860471,1
2264,114,4,2,4,9,4,4,4,12,60,69:42.996,4182460,15,8,1:23.910,196.41343944253936,1
2265,114,9,5,9,4,5,5,5,10,65,86:29.342,5189691,20,7,1:25.631,158.34567478620932,1
2266,114,14,7,14,17,6,6,6,8,53,70:03.597,4203734,32,11,1:19.291,195.4887504323807,1
2267,114,5,3,5,18,7,7,7,6,55,81:38.100,4898321,43,13,1:17.342,184.41938947181336,1
2268,114,7,4,7,4,8,8,8,4,62,79:29.124,4769705,41,8,1:19.359,177.56298349999045,1
2269,114,10,5,10,13,9,9,9,2,66,85:19.357,5119102,11,17,1:22.875,188.97163001404567,1
2270,114,16,8,16,9,10,10,10,1,52,69:36.822,4176226,29,5,1:17.166,195.98396709890102,1
2271,114,12,6,12,15,11,11,11,0,58,76:44.671,4604508,32,11,1:25.699,216.54929602499024,1
2272,114,13,7,13,10,12,12,12,0,54,76:01.701,4561515,52,15,1:18.769,222.00571658165032,1
2273,114,11,6,11,5,13,13,13,0,55,86:07.153,5167679,24,4,1:22.073,202.19601076628734,1
2274,114,3,2,3,4,14,14,14,0,53,82:33.894,4953756,15,8,1:23.847,219.89036232056955,1
2275,114,8,4,8,1,15,15,15,0,68,90:23.433,5423344,26,17,1:22.667,202.63230746545483,1
2276,114,18,9,18,3,16,16,16,0,66,74:12.532,4452006,17,11,1:18.787,210.73874185673859,1
2277,114,15,8,15,9,17,17,17,0,68,83:04.870,4984808,58,8,1:20.103,228.03156277998892,1
2278,114,17,9,17,15,18,18,18,0,53,76:09.662,4569368,36,7,1:14.234,178.11127901863193,1
2279,114,19,10,19,8,19,19,19,0,66,60:54.074,3654750,59,10,1:07.644,161.922209317496,1
2280,114,20,10,20,17,20,20,20,0,66,63:50.992,3830765,34,1,1:16.310,219.15814891109397,1
2281,115,6,3,6,1,1,1,1,25,53,81:27.310,4887752,55,16,1:24.856,225.83495701465262,1
2282,115,3,2,3,11,2,2,2,18,67,86:33.577,5193780,17,14,1:19.161,214.03881954438052,1
2283,115,1,1,1,19,3,3,3,15,64,84:58.821,5098095,11,5,1:22.978,194.0357662797253,1
2284,115,2,1,2,7,4,4,4,12,66,66:43.056,4003299,15,20,1:20.555,201.93523193673644,1
2285,115,4,2,4,18,5,5,5,10,53,68:35.041,4115400,52,6,1:20.613,203.86750421135733,1
2286,115,11,6,11,6,6,6,6,8,53,67:58.997,4078006,59,13,1:15.118,185.10700353840951,1
2287,115,5,3,5,12,7,7,7,6,64,81:25.188,4885076,35,10,1:16.651,204.04754155127804,1
